Date,Store,Store_Type,Store_Status,Promo,Promo2,School_Holiday,Customers,Sales
2023-08-09,2,supermarket,1,0,0,1,96,165
2023-08-10,2,convenience,1,0,0,1,100,21
2023-08-11,2,supermarket,1,1,0,1,62,1000
2023-08-12,2,supermarket,1,0,1,1,107,0
2023-08-13,2,convenience,1,1,0,1,67,572
2023-08-14,2,convenience,1,1,0,1,118,1031
2023-08-15,2,pharmacy,1,0,0,1,85,0
2023-08-16,2,supermarket,1,0,0,1,92,0
2023-08-17,2,pharmacy,1,0,0,1,96,0
2023-08-18,2,convenience,1,1,1,1,72,550
2023-08-19,2,pharmacy,1,0,0,1,89,179
2023-08-20,2,supermarket,1,0,0,1,96,0
2023-08-21,2,pharmacy,1,1,0,1,103,1225
2023-08-22,2,supermarket,1,0,0,1,92,99
2023-08-23,2,convenience,1,0,1,1,91,142
2023-08-24,2,convenience,1,0,0,1,83,0
2023-08-25,2,supermarket,1,1,0,1,92,1230
2023-08-26,2,convenience,1,1,0,1,117,1045
2023-08-27,2,convenience,1,0,0,1,86,203
2023-08-28,2,convenience,1,0,0,1,93,52
2023-08-29,2,convenience,1,1,0,1,82,622
2023-08-30,2,supermarket,1,1,0,1,85,1145
2023-08-31,2,pharmacy,1,1,0,1,79,984
2023-09-01,2,pharmacy,1,0,0,0,90,0
2023-09-02,2,convenience,1,1,1,0,61,623
2023-09-03,2,pharmacy,0,0,0,0,0,0
2023-09-04,2,pharmacy,1,0,0,0,102,47
2023-09-05,2,convenience,1,1,0,0,87,685
2023-09-06,2,convenience,1,0,0,0,92,101
2023-09-07,2,pharmacy,1,1,0,0,83,979
2023-09-08,2,supermarket,1,0,0,0,100,0
2023-09-09,2,convenience,1,1,0,0,105,898
2023-09-10,2,supermarket,1,0,0,0,91,66
2023-09-11,2,pharmacy,1,0,0,0,90,0
2023-09-12,2,convenience,1,0,0,0,88,20
2023-09-13,2,supermarket,0,0,0,0,0,0
2023-09-14,2,convenience,1,1,0,0,144,1447
2023-09-15,2,pharmacy,1,0,1,0,116,0
2023-09-16,2,supermarket,1,0,0,0,95,0
2023-09-17,2,pharmacy,1,0,0,0,93,0
2023-09-18,2,pharmacy,1,1,0,0,88,1049
2023-09-19,2,convenience,1,0,0,0,95,0
2023-09-20,2,supermarket,1,0,0,0,101,108
2023-09-21,2,pharmacy,1,0,0,0,88,0
2023-09-22,2,pharmacy,1,1,0,0,121,1275
2023-09-23,2,supermarket,1,0,0,0,127,0
2023-09-24,2,pharmacy,1,0,1,0,95,94
2023-09-25,2,pharmacy,1,1,0,0,78,699
2023-09-26,2,supermarket,1,0,0,0,89,27
2023-09-27,2,supermarket,1,0,0,0,116,26
2023-09-28,2,supermarket,1,1,0,0,94,1028
2023-09-29,2,supermarket,1,0,0,0,100,35
2023-09-30,2,convenience,1,0,0,0,82,0
2023-10-01,2,supermarket,0,0,0,0,0,0
2023-10-02,2,convenience,1,1,0,0,87,775
2023-10-03,2,convenience,0,0,0,0,0,0
2023-10-04,2,convenience,1,0,1,0,104,0
2023-10-05,2,pharmacy,1,0,0,0,111,87
2023-10-06,2,convenience,1,1,0,0,92,796
2023-10-07,2,convenience,1,0,1,0,104,85
2023-10-08,2,pharmacy,1,0,1,0,88,0
2023-10-09,2,pharmacy,0,0,0,0,0,0
2023-10-10,2,pharmacy,1,0,0,0,89,47
2023-10-11,2,supermarket,1,1,0,0,102,1280
2023-10-12,2,pharmacy,1,0,0,0,87,0
2023-10-13,2,pharmacy,1,1,0,0,94,1147
2023-10-14,2,convenience,1,0,0,0,115,152
2023-10-15,2,pharmacy,1,1,0,0,118,1360
2023-10-16,2,supermarket,1,0,0,0,88,7
2023-10-17,2,pharmacy,1,0,0,0,103,201
2023-10-18,2,supermarket,1,1,0,0,121,1505
2023-10-19,2,pharmacy,1,1,0,0,97,1086
2023-10-20,2,pharmacy,1,0,1,0,109,169
2023-10-21,2,pharmacy,1,0,1,0,99,160
2023-10-22,2,pharmacy,1,0,0,0,108,0
2023-10-23,2,supermarket,1,1,0,0,112,1293
2023-10-24,2,supermarket,0,0,0,0,0,0
2023-10-25,2,convenience,0,0,0,0,0,0
2023-10-26,2,supermarket,1,0,0,0,90,0
2023-10-27,2,pharmacy,1,1,0,0,98,1168
2023-10-28,2,convenience,0,0,0,0,0,0
2023-10-29,2,convenience,1,0,0,0,87,71
2023-10-30,2,convenience,1,0,1,0,94,0
2023-10-31,2,pharmacy,1,0,0,0,99,0
2023-11-01,2,supermarket,1,0,0,0,117,0
2023-11-02,2,pharmacy,1,1,0,0,127,1284
2023-11-03,2,convenience,1,1,0,0,126,1074
2023-11-04,2,pharmacy,1,0,0,0,95,0
2023-11-05,2,pharmacy,1,1,0,0,90,938
2023-11-06,2,supermarket,1,0,0,0,106,0
2023-11-07,2,supermarket,1,0,0,0,107,0
2023-11-08,2,convenience,1,1,0,0,82,737
2023-11-09,2,pharmacy,1,0,1,0,115,93
2023-11-10,2,pharmacy,1,0,0,0,99,0
2023-11-11,2,supermarket,1,1,0,0,115,1434
2023-11-12,2,pharmacy,1,0,1,0,90,71
2023-11-13,2,pharmacy,0,1,0,0,0,0
2023-11-14,2,pharmacy,1,1,0,0,107,997
2023-11-15,2,supermarket,1,0,0,0,97,25
2023-11-16,2,convenience,1,0,0,0,116,0
2023-11-17,2,convenience,1,0,0,0,96,86
2023-11-18,2,pharmacy,1,0,0,0,103,136
2023-11-19,2,convenience,1,0,0,0,94,0
2023-11-20,2,supermarket,1,1,0,0,82,1000
2023-11-21,2,supermarket,1,0,0,0,90,66
2023-11-22,2,convenience,1,0,1,0,104,0
2023-11-23,2,convenience,1,0,0,0,107,0
2023-11-24,2,pharmacy,1,0,0,0,113,0
2023-11-25,2,convenience,1,1,0,0,104,1040
2023-11-26,2,pharmacy,1,0,0,0,92,168
2023-11-27,2,pharmacy,1,1,0,0,110,1219
2023-11-28,2,supermarket,1,0,0,0,106,0
2023-11-29,2,supermarket,1,0,0,0,98,26
2023-11-30,2,supermarket,1,0,0,0,98,0
2023-12-01,2,supermarket,1,0,0,0,109,0
2023-12-02,2,convenience,1,0,0,0,94,0
2023-12-03,2,supermarket,1,0,0,0,87,0
2023-12-04,2,convenience,1,1,0,0,103,948
2023-12-05,2,supermarket,1,0,0,0,91,43
2023-12-06,2,convenience,0,1,1,0,0,0
2023-12-07,2,pharmacy,1,0,0,0,97,90
2023-12-08,2,convenience,1,0,1,0,108,39
2023-12-09,2,convenience,1,0,0,0,91,0
2023-12-10,2,supermarket,1,0,0,0,114,0
2023-12-11,2,convenience,1,1,0,0,108,963
2023-12-12,2,pharmacy,1,0,0,0,96,0
2023-12-13,2,pharmacy,0,0,0,0,0,0
2023-12-14,2,supermarket,1,0,0,0,100,0
2023-12-15,2,pharmacy,1,0,0,0,95,3
2023-12-16,2,convenience,1,1,0,0,98,912
2023-12-17,2,pharmacy,1,0,0,0,100,59
2023-12-18,2,supermarket,1,1,0,0,91,1202
2023-12-19,2,convenience,1,0,1,0,109,0
2023-12-20,2,supermarket,1,1,0,0,115,1463
2023-12-21,2,convenience,1,1,0,0,114,1087
2023-12-22,2,pharmacy,1,0,0,0,111,26
2023-12-23,2,supermarket,1,0,1,0,97,0
2023-12-24,2,supermarket,1,1,0,0,96,1261
2023-12-25,2,convenience,1,0,0,0,86,9
2023-12-26,2,supermarket,1,1,0,0,122,1438
2023-12-27,2,convenience,1,0,0,0,103,0
2023-12-28,2,convenience,1,0,1,0,94,0
2023-12-29,2,convenience,0,1,0,0,0,0
2023-12-30,2,convenience,1,0,0,0,109,30
2023-12-31,2,pharmacy,1,0,0,0,109,0
2021-01-01,3,convenience,1,0,0,0,99,0
2021-01-02,3,supermarket,1,0,1,0,101,0
2021-01-03,3,pharmacy,1,1,1,0,102,1202
2021-01-04,3,supermarket,1,1,0,0,107,1347
2021-01-05,3,pharmacy,1,1,0,0,95,1113
2021-01-06,3,convenience,1,0,0,0,101,0
2021-01-07,3,pharmacy,1,0,0,0,101,0
2021-01-08,3,pharmacy,1,1,1,0,105,1167
2021-01-09,3,supermarket,1,0,0,0,109,0
2021-01-10,3,supermarket,1,0,0,0,110,54
2021-01-11,3,convenience,1,1,0,0,89,958
2021-01-12,3,pharmacy,1,0,0,0,113,21
2021-01-13,3,pharmacy,1,0,1,0,116,0
2021-01-14,3,pharmacy,1,0,0,0,99,0
2021-01-15,3,convenience,1,0,0,0,94,17
2021-01-16,3,convenience,1,0,0,0,95,0
2021-01-17,3,convenience,1,1,0,0,104,978
2021-01-18,3,convenience,1,0,0,0,92,36
2021-01-19,3,convenience,1,0,0,0,105,156
2021-01-20,3,supermarket,1,1,0,0,99,1209
2021-01-21,3,pharmacy,1,0,0,0,98,45
2021-01-22,3,pharmacy,1,0,1,0,84,0
2021-01-23,3,pharmacy,0,0,1,0,0,0
2021-01-24,3,pharmacy,1,1,0,0,113,1350
2021-01-25,3,pharmacy,0,0,0,0,0,0
2021-01-26,3,pharmacy,1,0,1,0,85,0
2021-01-27,3,pharmacy,1,0,0,0,118,0
2021-01-28,3,pharmacy,0,0,0,0,0,0
2021-01-29,3,supermarket,1,0,0,0,99,118
2021-01-30,3,pharmacy,1,0,1,0,89,0
2021-01-31,3,supermarket,1,0,0,0,102,106
2021-02-01,3,convenience,1,0,0,0,95,0
2021-02-02,3,pharmacy,1,0,0,0,98,21
2021-02-03,3,convenience,1,0,0,0,103,0
2021-02-04,3,convenience,1,0,0,0,101,122
2021-02-05,3,convenience,1,1,1,0,105,769
2021-02-06,3,supermarket,1,1,0,0,111,1504
2021-02-07,3,convenience,1,1,0,0,105,1127
2021-02-08,3,convenience,1,0,1,0,95,0
2021-02-09,3,convenience,1,0,0,0,103,155
2021-02-10,3,pharmacy,1,0,0,0,110,0
2021-02-11,3,pharmacy,1,0,0,0,103,42
2021-02-12,3,supermarket,0,0,0,0,0,0
2021-02-13,3,supermarket,1,0,0,0,107,0
2021-02-14,3,pharmacy,1,0,1,0,104,0
2021-02-15,3,supermarket,1,0,0,0,111,0
2021-02-16,3,pharmacy,1,0,0,0,98,122
2021-02-17,3,convenience,1,0,0,0,103,99
2021-02-18,3,convenience,0,0,0,0,0,0
2021-02-19,3,supermarket,1,0,0,0,87,0
2021-02-20,3,pharmacy,1,1,1,0,102,1052
2021-02-21,3,pharmacy,1,0,0,0,102,0
2021-02-22,3,supermarket,1,0,0,0,111,67
2021-02-23,3,pharmacy,1,1,0,0,99,1282
2021-02-24,3,convenience,1,0,0,0,106,145
2021-02-25,3,supermarket,1,0,0,0,109,3
2021-02-26,3,supermarket,1,0,0,0,103,49
2021-02-27,3,pharmacy,1,0,0,0,94,24
2021-02-28,3,supermarket,1,0,0,0,91,90
2021-03-01,3,pharmacy,1,0,1,0,96,174
2021-03-02,3,pharmacy,0,0,0,0,0,0
2021-03-03,3,pharmacy,1,1,0,0,106,1112
2021-03-04,3,pharmacy,1,0,0,0,117,0
2021-03-05,3,pharmacy,0,0,0,0,0,0
2021-03-06,3,supermarket,1,0,1,0,93,72
2021-03-07,3,convenience,1,0,0,0,98,0
2021-03-08,3,convenience,0,1,0,0,0,0
2021-03-09,3,supermarket,1,0,0,0,105,0
2021-03-10,3,supermarket,1,1,0,0,96,1034
2021-03-11,3,convenience,1,0,0,0,80,0
2021-03-12,3,convenience,1,1,0,0,80,823
2021-03-13,3,convenience,1,0,0,0,98,42
2021-03-14,3,convenience,1,0,0,0,103,56
2021-03-15,3,convenience,1,1,0,0,76,575
2021-03-16,3,pharmacy,0,1,0,0,0,0
2021-03-17,3,supermarket,1,0,0,0,85,17
2021-03-18,3,pharmacy,1,1,0,0,105,1279
2021-03-19,3,convenience,1,0,0,0,98,84
2021-03-20,3,convenience,1,0,0,0,98,0
2021-03-21,3,convenience,1,0,0,0,94,229
2021-03-22,3,pharmacy,1,1,0,0,91,798
2021-03-23,3,pharmacy,1,1,0,0,80,882
2021-03-24,3,convenience,1,0,0,0,94,10
2021-03-25,3,pharmacy,0,0,1,0,0,0
2021-03-26,3,pharmacy,1,0,0,0,116,52
2021-03-27,3,convenience,1,0,0,0,117,0
2021-03-28,3,pharmacy,1,0,0,0,101,0
2021-03-29,3,supermarket,1,0,1,0,106,0
2021-03-30,3,supermarket,1,0,0,0,103,16
2021-03-31,3,supermarket,1,0,0,0,86,91
2021-04-01,3,supermarket,1,0,0,0,87,141
2021-04-02,3,convenience,1,1,1,0,113,931
2021-04-03,3,convenience,1,0,0,0,103,167
2021-04-04,3,convenience,1,0,0,0,120,0
2021-04-05,3,supermarket,1,0,0,0,106,0
2021-04-06,3,supermarket,1,0,0,0,102,0
2021-04-07,3,pharmacy,1,0,0,0,120,0
2021-04-08,3,pharmacy,0,0,0,0,0,0
2021-04-09,3,supermarket,1,1,1,0,73,1007
2021-04-10,3,supermarket,1,0,0,0,108,47
2021-04-11,3,supermarket,1,0,0,0,92,22
2021-04-12,3,supermarket,1,0,0,0,109,35
2021-04-13,3,pharmacy,1,0,1,0,114,126
2021-04-14,3,supermarket,1,1,1,0,81,884
2021-04-15,3,pharmacy,1,1,0,0,106,1256
2021-04-16,3,supermarket,1,0,0,0,110,6
2021-04-17,3,supermarket,1,0,0,0,78,0
2021-04-18,3,supermarket,1,1,0,0,79,994
2021-04-19,3,pharmacy,0,0,0,0,0,0
2021-04-20,3,pharmacy,0,1,0,0,0,0
2021-04-21,3,convenience,1,1,0,0,115,928
2021-04-22,3,supermarket,1,0,0,0,90,0
2021-04-23,3,convenience,1,1,0,0,87,731
2021-04-24,3,convenience,1,1,0,0,102,1040
2021-04-25,3,pharmacy,0,1,0,0,0,0
2021-04-26,3,pharmacy,1,0,1,0,79,0
2021-04-27,3,convenience,1,0,0,0,102,112
2021-04-28,3,supermarket,1,0,1,0,91,134
2021-04-29,3,pharmacy,1,0,0,0,85,0
2021-04-30,3,supermarket,1,0,0,0,76,0
2021-05-01,3,supermarket,1,0,0,0,110,51
2021-05-02,3,convenience,1,0,0,0,91,0
2021-05-03,3,convenience,1,0,0,0,103,0
2021-05-04,3,convenience,1,0,0,0,100,103
2021-05-05,3,convenience,1,0,1,0,100,0
2021-05-06,3,pharmacy,1,1,0,0,87,1148
2021-05-07,3,pharmacy,1,0,0,0,112,4
2021-05-08,3,convenience,1,0,0,0,120,16
2021-05-09,3,pharmacy,1,1,0,0,74,1037
2021-05-10,3,convenience,1,0,0,0,112,30
2021-05-11,3,supermarket,1,0,0,0,102,0
2021-05-12,3,supermarket,1,1,0,0,94,1025
2021-05-13,3,supermarket,1,1,0,0,81,925
2021-05-14,3,convenience,1,0,0,0,120,23
2021-05-15,3,supermarket,1,1,0,0,111,1423
2021-05-16,3,pharmacy,1,1,0,0,105,1004
2021-05-17,3,supermarket,0,0,0,0,0,0
2021-05-18,3,supermarket,1,0,1,0,93,127
2021-05-19,3,supermarket,1,0,0,0,104,26
2021-05-20,3,pharmacy,0,0,0,0,0,0
2021-05-21,3,convenience,1,0,1,0,108,0
2021-05-22,3,pharmacy,1,1,0,0,89,956
2021-05-23,3,convenience,1,0,0,0,101,12
2021-05-24,3,convenience,1,0,0,0,108,55
2021-05-25,3,supermarket,1,0,1,0,93,0
2021-05-26,3,convenience,1,0,0,0,78,41
2021-05-27,3,pharmacy,1,0,0,0,118,49
2021-05-28,3,pharmacy,1,0,0,0,106,0
2021-05-29,3,convenience,1,0,0,0,91,46
2021-05-30,3,supermarket,1,1,0,0,92,1135
2021-05-31,3,supermarket,1,0,0,0,90,0
2021-06-01,3,pharmacy,1,0,0,1,99,0
2021-06-02,3,supermarket,1,0,0,1,88,0
2021-06-03,3,convenience,1,0,0,1,96,0
2021-06-04,3,convenience,1,0,0,1,82,25
2021-06-05,3,pharmacy,1,0,0,1,91,0
2021-06-06,3,convenience,1,1,0,1,86,749
2021-06-07,3,pharmacy,0,0,0,1,0,0
2021-06-08,3,convenience,1,0,0,1,105,1
2021-06-09,3,pharmacy,1,0,0,1,95,218
2021-06-10,3,supermarket,1,1,0,1,93,1158
2021-06-11,3,convenience,1,0,0,1,76,0
2021-06-12,3,convenience,1,1,1,1,115,1095
2021-06-13,3,pharmacy,1,0,0,1,87,0
2021-06-14,3,pharmacy,0,0,0,1,0,0
2021-06-15,3,convenience,1,1,0,1,101,858
2021-06-16,3,pharmacy,1,1,0,1,111,1331
2021-06-17,3,convenience,1,0,0,1,98,40
2021-06-18,3,supermarket,1,0,0,1,91,62
2021-06-19,3,pharmacy,1,0,1,1,80,0
2021-06-20,3,convenience,1,0,1,1,84,0
2021-06-21,3,supermarket,1,1,0,1,73,759
2021-06-22,3,supermarket,1,0,0,1,93,0
2021-06-23,3,convenience,0,0,0,1,0,0
2021-06-24,3,pharmacy,1,1,0,1,81,832
2021-06-25,3,convenience,0,0,0,1,0,0
2021-06-26,3,supermarket,1,0,0,1,92,0
2021-06-27,3,convenience,1,1,0,1,89,1020
2021-06-28,3,pharmacy,1,0,0,1,86,0
2021-06-29,3,supermarket,1,0,1,1,96,0
2021-06-30,3,convenience,1,0,0,1,85,0
2021-07-01,3,pharmacy,1,0,0,1,94,0
2021-07-02,3,supermarket,1,0,0,1,91,0
2021-07-03,3,pharmacy,1,0,1,1,87,0
2021-07-04,3,supermarket,1,1,1,1,91,1132
2021-07-05,3,convenience,1,1,0,1,105,1043
2021-07-06,3,pharmacy,1,1,1,1,74,697
2021-07-07,3,supermarket,1,0,0,1,91,1
2021-07-08,3,pharmacy,1,1,0,1,110,1295
2021-07-09,3,pharmacy,1,0,0,1,94,0
2021-07-10,3,convenience,1,0,0,1,106,276
2021-07-11,3,pharmacy,1,1,0,1,79,1103
2021-07-12,3,supermarket,1,0,0,1,87,0
2021-07-13,3,supermarket,1,0,0,1,96,0
2021-07-14,3,supermarket,1,1,0,1,89,970
2021-07-15,3,supermarket,1,0,0,1,92,23
2021-07-16,3,convenience,1,0,0,1,84,63
2021-07-17,3,pharmacy,1,0,0,1,75,0
2021-07-18,3,convenience,1,1,0,1,77,598
2021-07-19,3,pharmacy,0,0,0,1,0,0
2021-07-20,3,pharmacy,1,0,1,1,115,0
2021-07-21,3,pharmacy,1,0,0,1,81,0
2021-07-22,3,convenience,0,0,0,1,0,0
2021-07-23,3,pharmacy,1,1,0,1,86,929
2021-07-24,3,convenience,1,0,1,1,94,0
2021-07-25,3,supermarket,1,0,0,1,97,8
2021-07-26,3,supermarket,1,0,1,1,88,50
2021-07-27,3,pharmacy,1,1,0,1,71,688
2021-07-28,3,convenience,1,0,1,1,85,34
2021-07-29,3,supermarket,1,0,0,1,85,32
2021-07-30,3,convenience,1,0,1,1,104,51
2021-07-31,3,convenience,1,0,0,1,89,26
2021-08-01,3,pharmacy,1,1,1,1,82,915
2021-08-02,3,supermarket,0,1,0,1,0,0
2021-08-03,3,pharmacy,1,1,0,1,83,883
2021-08-04,3,pharmacy,1,1,0,1,90,1062
2021-08-05,3,supermarket,1,1,0,1,88,1046
2021-08-06,3,supermarket,0,0,0,1,0,0
2021-08-07,3,convenience,1,1,0,1,94,897
2021-08-08,3,supermarket,1,0,0,1,81,0
2021-08-09,3,convenience,1,0,1,1,90,0
2021-08-10,3,convenience,1,0,0,1,80,0
2021-08-11,3,convenience,1,1,0,1,79,720
2021-08-12,3,supermarket,1,0,1,1,81,42
2021-08-13,3,pharmacy,1,1,0,1,82,919
2021-08-14,3,convenience,1,0,0,1,93,4
2021-08-15,3,pharmacy,1,0,1,1,92,0
2021-08-16,3,pharmacy,1,0,0,1,100,105
2021-08-17,3,supermarket,1,0,0,1,94,34
2021-08-18,3,pharmacy,1,0,1,1,74,0
2021-08-19,3,pharmacy,1,0,1,1,105,0
2021-08-20,3,supermarket,1,1,0,1,88,1083
2021-08-21,3,convenience,1,0,0,1,89,2
2021-08-22,3,pharmacy,1,0,0,1,99,0
2021-08-23,3,supermarket,1,0,0,1,91,0
2021-08-24,3,pharmacy,1,0,0,1,86,130
2021-08-25,3,pharmacy,1,0,0,1,82,37
2021-08-26,3,convenience,1,0,0,1,96,0
2021-08-27,3,pharmacy,1,0,0,1,85,0
2021-08-28,3,supermarket,1,0,0,1,70,0
2021-08-29,3,pharmacy,1,1,1,1,76,783
2021-08-30,3,convenience,1,1,1,1,96,966
2021-08-31,3,convenience,0,0,0,1,0,0
2021-09-01,3,supermarket,1,0,0,0,91,83
2021-09-02,3,convenience,1,0,0,0,128,162
2021-09-03,3,pharmacy,1,0,0,0,91,0
2021-09-04,3,convenience,1,1,0,0,115,905
2021-09-05,3,supermarket,1,0,0,0,108,43
2021-09-06,3,convenience,1,0,0,0,96,0
2021-09-07,3,convenience,1,0,0,0,111,0
2021-09-08,3,convenience,1,1,0,0,78,718
2021-09-09,3,supermarket,1,1,0,0,88,1241
2021-09-10,3,convenience,1,1,0,0,91,851
2021-09-11,3,convenience,1,0,0,0,106,0
2021-09-12,3,pharmacy,1,0,0,0,92,62
2021-09-13,3,supermarket,1,0,0,0,86,81
2021-09-14,3,convenience,1,0,0,0,88,120
2021-09-15,3,supermarket,1,0,1,0,101,0
2021-09-16,3,convenience,1,0,0,0,98,129
2021-09-17,3,convenience,1,0,0,0,87,228
2021-09-18,3,convenience,1,1,1,0,114,1152
2021-09-19,3,pharmacy,1,0,0,0,91,145
2021-09-20,3,pharmacy,1,0,0,0,107,0
2021-09-21,3,pharmacy,1,0,0,0,101,168
2021-09-22,3,supermarket,1,0,0,0,86,0
2021-09-23,3,supermarket,1,0,0,0,106,0
2021-09-24,3,pharmacy,1,0,0,0,96,0
2021-09-25,3,supermarket,1,0,1,0,108,0
2021-09-26,3,convenience,1,0,0,0,83,0
2021-09-27,3,convenience,1,0,1,0,115,0
2021-09-28,3,convenience,1,0,1,0,95,0
2021-09-29,3,pharmacy,1,0,1,0,90,0
2021-09-30,3,supermarket,1,0,0,0,105,153
2021-10-01,3,pharmacy,0,0,0,0,0,0
2021-10-02,3,supermarket,1,1,0,0,104,1502
2021-10-03,3,convenience,1,0,0,0,114,0
2021-10-04,3,pharmacy,0,0,1,0,0,0
2021-10-05,3,supermarket,0,1,0,0,0,0
2021-10-06,3,supermarket,1,1,0,0,97,1036
2021-10-07,3,convenience,1,1,1,0,112,910
2021-10-08,3,pharmacy,1,0,0,0,110,0
2021-10-09,3,pharmacy,1,0,0,0,83,83
2021-10-10,3,pharmacy,1,0,0,0,86,0
2021-10-11,3,convenience,1,0,0,0,109,100
2021-10-12,3,pharmacy,0,1,0,0,0,0
2021-10-13,3,convenience,1,0,0,0,97,0
2021-10-14,3,convenience,1,1,1,0,73,639
2021-10-15,3,convenience,1,0,0,0,99,19
2021-10-16,3,supermarket,1,0,0,0,86,0
2021-10-17,3,pharmacy,1,1,0,0,122,1445
2021-10-18,3,pharmacy,1,1,0,0,109,1182
2021-10-19,3,convenience,1,1,0,0,93,873
2021-10-20,3,convenience,1,1,0,0,119,1081
2021-10-21,3,pharmacy,1,0,0,0,111,0
2021-10-22,3,convenience,1,0,0,0,105,134
2021-10-23,3,pharmacy,1,1,0,0,88,902
2021-10-24,3,supermarket,1,0,0,0,110,80
2021-10-25,3,convenience,1,0,0,0,89,72
2021-10-26,3,pharmacy,1,0,0,0,108,0
2021-10-27,3,convenience,1,0,0,0,117,0
2021-10-28,3,pharmacy,1,0,1,0,101,57
2021-10-29,3,pharmacy,1,1,0,0,106,1137
2021-10-30,3,convenience,1,0,0,0,96,0
2021-10-31,3,supermarket,1,0,1,0,118,21
2021-11-01,3,pharmacy,1,1,0,0,74,776
2021-11-02,3,pharmacy,1,0,1,0,95,35
2021-11-03,3,pharmacy,1,1,0,0,100,1104
2021-11-04,3,supermarket,1,0,1,0,94,0
2021-11-05,3,supermarket,1,1,0,0,94,1030
2021-11-06,3,convenience,1,0,0,0,100,40
2021-11-07,3,supermarket,1,0,1,0,111,0
2021-11-08,3,convenience,1,1,1,0,117,1079
2021-11-09,3,convenience,1,1,0,0,106,955
2021-11-10,3,supermarket,1,0,1,0,83,0
2021-11-11,3,convenience,1,1,0,0,88,653
2021-11-12,3,supermarket,1,0,0,0,112,41
2021-11-13,3,convenience,1,1,0,0,105,920
2021-11-14,3,supermarket,1,0,0,0,90,13
2021-11-15,3,supermarket,1,0,0,0,95,0
2021-11-16,3,convenience,1,0,0,0,98,47
2021-11-17,3,pharmacy,1,0,0,0,86,93
2021-11-18,3,convenience,1,0,0,0,115,0
2021-11-19,3,supermarket,0,0,0,0,0,0
2021-11-20,3,pharmacy,1,0,0,0,105,43
2021-11-21,3,convenience,1,0,0,0,107,0
2021-11-22,3,convenience,0,0,0,0,0,0
2021-11-23,3,convenience,1,1,0,0,92,830
2021-11-24,3,pharmacy,1,0,0,0,101,0
2021-11-25,3,supermarket,0,1,0,0,0,0
2021-11-26,3,convenience,1,1,0,0,101,837
2021-11-27,3,convenience,1,0,0,0,128,45
2021-11-28,3,convenience,1,1,0,0,97,823
2021-11-29,3,convenience,1,0,0,0,100,49
2021-11-30,3,convenience,1,0,1,0,105,0
2021-12-01,3,supermarket,1,0,0,0,92,206
2021-12-02,3,supermarket,1,0,0,0,120,0
2021-12-03,3,convenience,1,1,0,0,112,1034
2021-12-04,3,pharmacy,1,0,0,0,104,0
2021-12-05,3,supermarket,1,0,0,0,91,0
2021-12-06,3,pharmacy,1,1,0,0,95,1094
2021-12-07,3,supermarket,1,0,0,0,102,0
2021-12-08,3,convenience,1,0,1,0,103,0
2021-12-09,3,supermarket,1,0,0,0,91,49
2021-12-10,3,convenience,1,1,0,0,81,789
2021-12-11,3,supermarket,1,1,0,0,86,1105
2021-12-12,3,convenience,1,0,0,0,103,109
2021-12-13,3,convenience,1,0,0,0,89,18
2021-12-14,3,convenience,1,0,1,0,109,239
2021-12-15,3,convenience,1,0,0,0,99,23
2021-12-16,3,pharmacy,1,1,0,0,93,792
2021-12-17,3,convenience,1,0,0,0,86,22
2021-12-18,3,pharmacy,1,0,0,0,93,112
2021-12-19,3,pharmacy,1,1,0,0,120,1182
2021-12-20,3,convenience,1,1,0,0,90,782
2021-12-21,3,pharmacy,1,0,0,0,94,121
2021-12-22,3,supermarket,1,0,0,0,102,0
2021-12-23,3,convenience,1,0,0,0,99,0
2021-12-24,3,pharmacy,1,0,0,0,107,78
2021-12-25,3,convenience,1,0,0,0,98,0
2021-12-26,3,convenience,1,0,0,0,81,0
2021-12-27,3,convenience,1,1,0,0,92,730
2021-12-28,3,pharmacy,1,1,1,0,89,952
2021-12-29,3,supermarket,1,0,0,0,84,23
2021-12-30,3,supermarket,1,0,0,0,95,106
2021-12-31,3,pharmacy,1,1,1,0,88,999
2022-01-01,3,convenience,1,1,0,0,106,897
2022-01-02,3,pharmacy,1,1,0,0,99,1208
2022-01-03,3,pharmacy,1,0,0,0,118,61
2022-01-04,3,pharmacy,1,0,0,0,101,0
2022-01-05,3,convenience,1,1,1,0,109,1064
2022-01-06,3,pharmacy,1,0,0,0,83,6
2022-01-07,3,convenience,0,0,0,0,0,0
2022-01-08,3,pharmacy,1,0,1,0,83,119
2022-01-09,3,supermarket,1,1,0,0,104,1227
2022-01-10,3,pharmacy,1,0,0,0,90,89
2022-01-11,3,pharmacy,1,1,0,0,93,1150
2022-01-12,3,supermarket,1,0,0,0,104,6
2022-01-13,3,convenience,1,1,0,0,109,1025
2022-01-14,3,convenience,1,0,0,0,113,69
2022-01-15,3,pharmacy,1,0,1,0,99,46
2022-01-16,3,supermarket,1,1,0,0,115,1468
2022-01-17,3,convenience,1,1,0,0,75,570
2022-01-18,3,pharmacy,1,1,0,0,100,1035
2022-01-19,3,supermarket,1,0,0,0,90,0
2022-01-20,3,convenience,1,0,0,0,93,168
2022-01-21,3,convenience,1,0,1,0,96,0
2022-01-22,3,supermarket,1,0,0,0,94,132
2022-01-23,3,supermarket,1,1,0,0,104,1295
